time,IPLA,IPref,ECEcore,SSXcore,LI,Q95,ZMAG,Vloop,IPE,Instability,Window
10.117,-3799627.8,-3799500.0,6484.276,2.228309,0.7840309,2.7389379,0.33058578,-0.71876436,-127.75,66,505
10.118,-3801160.0,-3799500.0,6479.4307,2.236549,0.7784115,2.742677,0.33108205,-0.4398556,-1660.0,66,505
10.119,-3800318.8,-3799500.0,6460.7485,2.2333446,0.7784115,2.742677,0.33108205,-0.6784444,-818.75,66,505
10.12,-3800040.5,-3799500.0,6474.283,2.238075,0.7784115,2.742677,0.33108205,-0.6794438,-540.5,66,505
10.121,-3800461.2,-3799500.0,6439.8647,2.2438734,0.7784115,2.742677,0.33108205,-0.7997375,-961.25,66,505
10.122,-3800430.0,-3799500.0,6421.515,2.2420423,0.7784115,2.742677,0.33108205,-0.7584181,-930.0,66,506
10.123,-3800467.0,-3799500.0,6403.402,2.2460096,0.7784115,2.742677,0.33108205,-0.87937814,-967.0,66,506
10.124,-3800516.8,-3799500.0,6409.0366,2.2528763,0.7784115,2.742677,0.33108205,-0.6011356,-1016.75,66,506
10.125,-3802459.8,-3799500.0,6363.155,2.253792,0.7784115,2.742677,0.33108205,0.27324557,-2959.75,66,506
10.126,-3800960.0,-3799500.0,6399.6855,2.2550128,0.7784115,2.742677,0.33108205,-0.004663728,-1460.0,66,506
10.127,-3801027.0,-3799500.0,6398.68,2.2696617,0.7784115,2.742677,0.33108205,-0.5211619,-1527.0,66,506
10.128,-3800979.8,-3799500.0,6446.8936,2.2675252,0.7784115,2.742677,0.33108205,-0.5198294,-1479.75,66,506
10.129,-3802552.5,-3799500.0,6438.059,2.2731712,0.7784115,2.742677,0.33108205,-0.5604825,-3052.5,66,506
10.13,-3802110.0,-3799500.0,6462.6685,2.274392,0.7784115,2.742677,0.33108205,-0.8787119,-2610.0,66,506
10.131,-3811326.5,-3799500.0,6469.9004,2.2692037,0.77160114,2.7290037,0.32639244,4.1862965,-11826.5,66,506
10.132,-3811927.8,-3799500.0,6507.2686,2.259743,0.77160114,2.7290037,0.32639244,4.385231,-12427.75,66,506
10.133,-3801511.2,-3799500.0,6500.8633,2.2501297,0.77160114,2.7290037,0.32639244,0.7210962,-2011.25,66,506
10.134,-3801079.2,-3799500.0,6527.6045,2.2490616,0.77160114,2.7290037,0.32639244,0.20259939,-1579.25,66,506
10.135,-3802124.5,-3799500.0,6552.5645,2.2505875,0.77160114,2.7290037,0.32639244,-0.39453876,-2624.5,66,506
10.136,-3800018.0,-3799500.0,6541.531,2.258217,0.77160114,2.7290037,0.32639244,0.16161315,-518.0,66,506
10.137,-3800736.8,-3799500.0,6565.508,2.2554705,0.77160114,2.7290037,0.32639244,0.51916313,-1236.75,66,506
10.138,-3798501.8,-3799500.0,6578.987,2.2641683,0.77160114,2.7290037,0.32639244,-1.0353281,998.25,66,506
10.139,-3798551.8,-3799500.0,6587.4014,2.2656941,0.77160114,2.7290037,0.32639244,-0.9150344,948.25,66,506
10.14,-3800124.5,-3799500.0,6632.1284,2.268746,0.77160114,2.7290037,0.32639244,-0.67611253,-624.5,66,506
10.141,-3800667.8,-3799500.0,6628.2466,2.272866,0.77160114,2.7290037,0.32639244,-1.0353281,-1167.75,66,506
10.142,-3800862.5,-3799500.0,6668.4297,2.2722557,0.77160114,2.7290037,0.32639244,-1.3525581,-1362.5,66,507
10.143,-3803511.2,-3799500.0,6653.6245,2.2750022,0.77160114,2.7290037,0.32639244,-0.596805,-4011.25,66,507
10.144,-3805223.8,-3799500.0,6659.03,2.281106,0.77160114,2.7290037,0.32639244,-0.63545936,-5723.75,66,507
10.145,-3805172.8,-3799500.0,6678.2563,2.281869,0.775696,2.7457325,0.33231872,-0.39720374,-5672.75,66,507
10.146,-3803930.8,-3799500.0,6710.0703,2.281106,0.775696,2.7457325,0.33231872,-0.7160994,-4430.75,66,507
10.147,-3803881.5,-3799500.0,6712.5386,2.2841578,0.775696,2.7457325,0.33231872,-0.3585494,-4381.5,66,507
10.148,-3802691.0,-3799500.0,6753.163,2.2894986,0.775696,2.7457325,0.33231872,-0.75608623,-3191.0,66,507
10.149,-3802711.2,-3799500.0,6753.8496,2.2920926,0.775696,2.7457325,0.33231872,-0.55815065,-3211.25,66,507
10.15,-3802495.5,-3799500.0,6759.495,2.2966704,0.775696,2.7457325,0.33231872,-0.6384575,-2995.5,66,507
10.151,-3804959.5,-3799500.0,6777.413,2.2959075,0.775696,2.7457325,0.33231872,1.6308006,-5459.5,66,507
10.152,-3803237.2,-3799500.0,6803.0103,2.3004854,0.775696,2.7457325,0.33231872,-0.4405219,-3737.25,66,507
10.153,-3802340.5,-3799500.0,6820.779,2.3010955,0.775696,2.7457325,0.33231872,-1.0769806,-2840.5,66,507
10.154,-3802045.8,-3799500.0,6814.1978,2.2980437,0.775696,2.7457325,0.33231872,-0.40086815,-2545.75,66,507
10.155,-3798995.5,-3799500.0,6851.7515,2.3014007,0.775696,2.7457325,0.33231872,-0.8797112,504.5,66,507
10.156,-3801130.2,-3799500.0,6886.6313,2.306894,0.775696,2.7457325,0.33231872,-0.7997375,-1630.25,66,507
10.157,-3803601.8,-3799500.0,6849.0312,2.3119297,0.775696,2.7457325,0.33231872,-0.4018675,-4101.75,66,507
10.158,-3803186.8,-3799500.0,6889.9346,2.31254,0.775696,2.7457325,0.33231872,-0.798405,-3686.75,66,507
10.159,-3804692.2,-3799500.0,6893.203,2.3131504,0.7719145,2.73362,0.33014676,-1.0769806,-5192.25,66,507
10.16,-3806225.2,-3799500.0,6909.3345,2.314066,0.7719145,2.73362,0.33014676,-0.279575,-6725.25,66,507
10.161,-3804684.8,-3799500.0,6936.2817,2.3177283,0.7719145,2.73362,0.33014676,-1.1159681,-5184.75,66,507
10.162,-3813433.0,-3799500.0,6939.6577,2.3061311,0.7719145,2.73362,0.33014676,3.5128486,-13933.0,66,508
10.163,-3809141.2,-3799500.0,6927.04,2.292398,0.7719145,2.73362,0.33014676,2.4741895,-9641.25,66,508
10.164,-3807633.2,-3799500.0,6953.0894,2.2841578,0.7719145,2.73362,0.33014676,1.4788481,-8133.25,66,508
10.165,-3808440.0,-3799500.0,6963.0923,2.280343,0.7719145,2.73362,0.33014676,0.84072375,-8940.0,66,508
10.166,-3808080.0,-3799500.0,6950.514,2.2859888,0.7719145,2.73362,0.33014676,0.8410569,-8580.0,66,508
10.167,-3804991.5,-3799500.0,6971.092,2.2858365,0.7719145,2.73362,0.33014676,1.0789794,-5491.5,66,508
10.168,-3805124.5,-3799500.0,7010.672,2.2797327,0.7719145,2.73362,0.33014676,0.6797769,-5624.5,66,508
10.169,-3802341.5,-3799500.0,7023.4824,2.2817163,0.7719145,2.73362,0.33014676,0.043318123,-2841.5,66,508
10.17,-3803440.5,-3799500.0,7019.378,2.2908719,0.7719145,2.73362,0.33014676,-0.3948719,-3940.5,66,508
10.171,-3804091.8,-3799500.0,7013.9253,2.2908719,0.7719145,2.73362,0.33014676,-0.037988126,-4591.75,66,508
10.172,-3803362.5,-3799500.0,7055.711,2.2952971,0.7719145,2.73362,0.33014676,0.24025437,-3862.5,66,508
10.173,-3800614.5,-3799500.0,7052.284,2.3004854,0.7817324,2.742319,0.33488575,-0.27790937,-1114.5,66,508
10.174,-3800315.5,-3799500.0,7070.504,2.3073518,0.7817324,2.742319,0.33488575,-1.0339956,-815.5,66,508
10.175,-3797849.2,-3799500.0,7111.682,2.3160496,0.7817324,2.742319,0.33488575,-1.1136363,1650.75,66,508
10.176,-3799990.0,-3799500.0,7078.475,2.311777,0.7817324,2.742319,0.33488575,-0.8747144,-490.0,66,508
10.177,-3805074.2,-3799500.0,7071.0586,2.315592,0.7817324,2.742319,0.33488575,-0.31423187,-5574.25,66,508
10.178,-3802138.0,-3799500.0,7080.2397,2.29606,0.7817324,2.742319,0.33488575,-0.119294375,-2638.0,66,508
10.179,-3799697.0,-3799500.0,7054.293,2.3139133,0.7817324,2.742319,0.33488575,-0.5548194,-197.0,66,508
10.18,-3799893.2,-3799500.0,7053.5347,2.3334453,0.7817324,2.742319,0.33488575,-1.271585,-393.25,66,508
10.181,-3802102.8,-3799500.0,7071.0347,2.3455,0.7817324,2.742319,0.33488575,-0.7160994,-2602.75,66,508
10.182,-3802251.2,-3799500.0,7087.8066,2.3352764,0.7817324,2.742319,0.33488575,-2.1489644,-2751.25,66,509
10.183,-3802629.5,-3799500.0,7083.798,2.3455,0.7817324,2.742319,0.33488575,-1.392545,-3129.5,66,509
10.184,-3803722.2,-3799500.0,7075.994,2.352214,0.7817324,2.742319,0.33488575,-0.51716435,-4222.25,66,509
10.185,-3800993.0,-3799500.0,7062.7554,2.346568,0.7817324,2.742319,0.33488575,-0.9933425,-1493.0,66,509
10.186,-3801311.0,-3799500.0,7057.7495,2.3534348,0.7817324,2.742319,0.33488575,-1.4725187,-1811.0,66,509
10.187,-3803138.8,-3799500.0,7084.084,2.3552659,0.77847177,2.7440329,0.33569422,-0.15894812,-3638.75,66,509
10.188,-3801023.2,-3799500.0,7094.7246,2.3557239,0.77847177,2.7440329,0.33569422,-0.87538064,-1523.25,66,509
10.189,-3796734.5,-3799500.0,7100.0757,2.3622854,0.77847177,2.7440329,0.33569422,0.5991369,2765.5,66,509
10.19,-3800468.2,-3799500.0,7070.8745,2.3737297,0.77847177,2.7440329,0.33569422,1.1572875,-968.25,66,509
10.191,-3798247.5,-3799500.0,7065.4175,2.3624377,0.77847177,2.7440329,0.33569422,0.28290626,1252.5,66,509
10.192,-3796269.0,-3799500.0,7079.4204,2.360149,0.77847177,2.7440329,0.33569422,-0.5151656,3231.0,66,509
10.193,-3796997.5,-3799500.0,7094.7354,2.3635058,0.77847177,2.7440329,0.33569422,-0.7134344,2502.5,66,509
10.194,-3798269.2,-3799500.0,7107.4136,2.3587756,0.77847177,2.7440329,0.33569422,-1.0319968,1230.75,66,509
10.195,-3803111.0,-3799500.0,7090.344,2.3534348,0.77847177,2.7440329,0.33569422,2.35756,-3611.0,66,509
10.196,-3802642.2,-3799500.0,7093.2944,2.3764763,0.77847177,2.7440329,0.33569422,-0.037321877,-3142.25,66,509
10.197,-3799072.0,-3799500.0,7106.4497,2.376934,0.77847177,2.7440329,0.33569422,-0.63446,428.0,66,509
10.198,-3800867.8,-3799500.0,7115.284,2.3645742,0.77847177,2.7440329,0.33569422,-0.43385935,-1367.75,66,509
10.199,-3800699.5,-3799500.0,7089.6143,2.373577,0.77847177,2.7440329,0.33569422,-0.6361256,-1199.5,66,509
10.2,-3797885.8,-3799500.0,7123.4434,2.3778496,0.7870257,2.7542849,0.33858365,-0.75442064,1614.25,66,509
10.201,-3796486.5,-3799500.0,7092.3213,2.3868527,0.7870257,2.7542849,0.33858365,-0.8357269,3013.5,66,509
10.202,-3794197.8,-3799500.0,7132.4336,2.3708305,0.7870257,2.7542849,0.33858365,-1.5541581,5302.25,66,510
10.203,-3798587.0,-3799500.0,7119.392,2.3651845,0.7870257,2.7542849,0.33858365,1.9970119,913.0,66,510
10.204,-3799879.5,-3799500.0,7135.5664,2.3790703,0.7870257,2.7542849,0.33858365,0.7190975,-379.5,66,510
10.205,-3794731.5,-3799500.0,7125.3916,2.3836482,0.7870257,2.7542849,0.33858365,-0.75442064,4768.5,66,510
10.206,-3794057.8,-3799500.0,7089.6943,2.3831904,0.7870257,2.7542849,0.33858365,-0.83506066,5442.25,66,510
10.207,-3799670.0,-3799500.0,7123.961,2.380749,0.7870257,2.7542849,0.33858365,1.1602856,-170.0,66,510
10.208,-3795547.5,-3799500.0,7113.8843,2.397992,0.7870257,2.7542849,0.33858365,-0.717765,3952.5,66,510
10.209,-3793449.0,-3799500.0,7101.57,2.3989074,0.7870257,2.7542849,0.33858365,-1.2335969,6051.0,66,510
10.21,-3795769.8,-3799500.0,7061.8975,2.4024172,0.7870257,2.7542849,0.33858365,-0.99467504,3730.25,66,510
10.211,-3802781.2,-3799500.0,7076.3936,2.3780024,0.7870257,2.7542849,0.33858365,1.3189006,-3281.25,66,510
10.212,-3801247.5,-3799500.0,7076.4253,2.3860898,0.7870257,2.7542849,0.33858365,0.3185625,-1747.5,66,510
10.213,-3798466.2,-3799500.0,7083.4624,2.3883786,0.7870257,2.7542849,0.33858365,0.041652508,1033.75,66,510
10.214,-3797595.8,-3799500.0,7091.8384,2.399823,0.7861696,2.7542899,0.3390442,-0.19860187,1904.25,66,510
10.215,-3794074.0,-3799500.0,7086.1436,2.3961608,0.7861696,2.7542899,0.3390442,-0.87438124,5426.0,66,510
10.216,-3793894.2,-3799500.0,7084.2134,2.3976867,0.7861696,2.7542899,0.3390442,-1.2729175,5605.75,66,510
10.217,-3792671.2,-3799500.0,7062.598,2.3894467,0.7861696,2.7542899,0.3390442,-1.1552887,6828.75,66,510
10.218,-3791675.2,-3799500.0,7092.743,2.397992,0.7861696,2.7542899,0.3390442,-1.1169674,7824.75,66,510
10.219,-3792122.8,-3799500.0,7079.4834,2.399823,0.7861696,2.7542899,0.3390442,-1.3965425,7377.25,66,510
10.22,-3792353.0,-3799500.0,7080.0713,2.3989074,0.7861696,2.7542899,0.3390442,-0.68077624,7147.0,66,510
10.221,-3801856.0,-3799500.0,7072.31,2.4045534,0.7861696,2.7542899,0.3390442,2.7107794,-2356.0,66,510
10.222,-3800149.5,-3799500.0,7081.712,2.4018068,0.7861696,2.7542899,0.3390442,1.1143025,-649.5,66,511
10.223,-3795884.2,-3799500.0,7079.5024,2.4100466,0.7861696,2.7542899,0.3390442,-0.03832124,3615.75,66,511
10.224,-3795960.2,-3799500.0,7091.2754,2.400586,0.7861696,2.7542899,0.3390442,-0.75541997,3539.75,66,511
10.225,-3795028.2,-3799500.0,7097.5205,2.4066896,0.7861696,2.7542899,0.3390442,-0.79574,4471.75,66,511
10.226,-3792525.8,-3799500.0,7097.377,2.397992,0.7861696,2.7542899,0.3390442,-1.1546226,6974.25,66,511
10.227,-3792805.0,-3799500.0,7095.3013,2.4069948,0.7861696,2.7542899,0.3390442,-0.8760469,6695.0,66,511
10.228,-3792424.8,-3799500.0,7101.8022,2.414014,0.79122293,2.754031,0.3384484,-1.7924137,7075.25,66,511
10.229,-3791115.5,-3799500.0,7107.509,2.4112675,0.79122293,2.754031,0.3384484,-0.99667376,8384.5,66,511
10.23,-3793726.2,-3799500.0,7107.188,2.4101994,0.79122293,2.754031,0.3384484,0.03965375,5773.75,66,511
10.231,-3799161.2,-3799500.0,7110.311,2.4097416,0.79122293,2.754031,0.3384484,1.6714538,338.75,66,511
10.232,-3794031.0,-3799500.0,7130.2817,2.4076052,0.79122293,2.754031,0.3384484,-0.51816374,5469.0,66,511
10.233,-3791806.2,-3799500.0,7111.1455,2.4015014,0.79122293,2.754031,0.3384484,-0.8760469,7693.75,66,511
10.234,-3792941.0,-3799500.0,7125.4663,2.4044008,0.79122293,2.754031,0.3384484,-1.2739168,6559.0,66,511
10.235,-3791847.2,-3799500.0,7099.189,2.4010437,0.79122293,2.754031,0.3384484,-1.1146357,7652.75,66,511
10.236,-3791338.0,-3799500.0,7091.202,2.4201179,0.79122293,2.754031,0.3384484,-0.95502126,8162.0,66,511
10.237,-3790994.2,-3799500.0,7094.398,2.4152348,0.79122293,2.754031,0.3384484,-1.19361,8505.75,66,511
10.238,-3792774.2,-3799500.0,7076.5547,2.4266794,0.79122293,2.754031,0.3384484,-0.9943419,6725.75,66,511
10.239,-3793335.2,-3799500.0,7080.796,2.4274423,0.79122293,2.754031,0.3384484,-1.2329305,6164.75,66,511
10.24,-3794426.0,-3799500.0,7074.718,2.43202,0.79122293,2.754031,0.3384484,0.0016656332,5074.0,66,511
10.241,-3794253.0,-3799500.0,7101.879,2.4324777,0.79122293,2.754031,0.3384484,-1.2722512,5247.0,66,511
10.242,-3793030.8,-3799500.0,7072.6143,2.4359875,0.79859895,2.7616305,0.33965003,-1.5108399,6469.25,66,512
10.243,-3793242.5,-3799500.0,7085.454,2.433851,0.79859895,2.7616305,0.33965003,-1.1126369,6257.5,66,512
10.244,-3795124.5,-3799500.0,7081.1143,2.4373608,0.79859895,2.7616305,0.33965003,-0.83406126,4375.5,66,512
10.245,-3794085.5,-3799500.0,7082.8096,2.4370556,0.79859895,2.7616305,0.33965003,-1.47052,5414.5,66,512
10.246,-3795498.2,-3799500.0,7093.0522,2.4485,0.79859895,2.7616305,0.33965003,-0.35588437,4001.75,66,512
10.247,-3793346.2,-3799500.0,7081.725,2.43202,0.79859895,2.7616305,0.33965003,-1.2319312,6153.75,66,512
10.248,-3793635.8,-3799500.0,7053.071,2.4637592,0.79859895,2.7616305,0.33965003,-0.5554856,5864.25,66,512
10.249,-3792810.0,-3799500.0,7070.9385,2.449263,0.79859895,2.7616305,0.33965003,-0.9530225,6690.0,66,512
10.25,-3795745.5,-3799500.0,7063.61,2.4703207,0.79859895,2.7616305,0.33965003,-0.516165,3754.5,66,512
10.251,-3795872.0,-3799500.0,7068.095,2.4684896,0.79859895,2.7616305,0.33965003,-0.9950081,3628.0,66,512
10.252,-3793742.2,-3799500.0,7061.8364,2.4692526,0.79859895,2.7616305,0.33965003,-1.115635,5757.75,66,512
10.253,-3793970.0,-3799500.0,7062.3657,2.4742882,0.79859895,2.7616305,0.33965003,-0.83672625,5530.0,66,512
10.254,-3794092.5,-3799500.0,7096.886,2.4764245,0.79859895,2.7616305,0.33965003,-0.8373925,5407.5,66,512
10.255,-3797635.0,-3799500.0,7087.649,2.4741356,0.79859895,2.7616305,0.33965003,-0.67811126,1865.0,66,512
10.256,-3794433.5,-3799500.0,7093.507,2.4793236,0.7910602,2.7603989,0.3394391,-1.3152362,5066.5,66,512
10.257,-3795151.0,-3799500.0,7098.8916,2.4858851,0.7910602,2.7603989,0.3394391,-0.4405219,4349.0,66,512
10.258,-3808880.8,-3799500.0,7041.2153,2.4642172,0.7910602,2.7603989,0.3394391,4.8697376,-9380.75,66,512
10.259,-3805271.2,-3799500.0,7042.0137,2.4851222,0.7910602,2.7603989,0.3394391,2.55383,-5771.25,66,512
10.26,-3795631.2,-3799500.0,7052.011,2.4790184,0.7910602,2.7603989,0.3394391,0.08363813,3868.75,66,512
10.261,-3794564.5,-3799500.0,7084.808,2.4806972,0.7910602,2.7603989,0.3394391,-0.354885,4935.5,66,512
10.262,-3794044.2,-3799500.0,7079.242,2.4819179,0.7910602,2.7603989,0.3394391,-1.1136363,5455.75,66,513
10.263,-3794278.2,-3799500.0,7091.51,2.4825282,0.7910602,2.7603989,0.3394391,-1.0339956,5221.75,66,513
10.264,-3794471.0,-3799500.0,7080.3853,2.4826808,0.7910602,2.7603989,0.3394391,-1.1939431,5029.0,66,513
10.265,-3795935.8,-3799500.0,7123.846,2.4759667,0.7910602,2.7603989,0.3394391,0.39787,3564.25,66,513
10.266,-3795339.2,-3799500.0,7072.173,2.4619281,0.7910602,2.7603989,0.3394391,-0.87637997,4160.75,66,513
10.267,-3794126.0,-3799500.0,7064.268,2.499771,0.7910602,2.7603989,0.3394391,-1.3542237,5374.0,66,513
10.268,-3793753.8,-3799500.0,7076.0405,2.4810023,0.7910602,2.7603989,0.3394391,-0.47851,5746.25,66,513
10.269,-3793584.8,-3799500.0,7057.7144,2.49794,0.7944751,2.7632577,0.34072948,-0.83672625,5915.25,66,513
10.27,-3793982.8,-3799500.0,7075.7695,2.4925992,0.7944751,2.7632577,0.34072948,-0.87671316,5517.25,66,513
10.271,-3796819.2,-3799500.0,7078.289,2.50206,0.7944751,2.7632577,0.34072948,-0.9960075,2680.75,66,513
10.272,-3795555.0,-3799500.0,7086.483,2.5011444,0.7944751,2.7632577,0.34072948,-1.3152362,3945.0,66,513
10.273,-3793750.8,-3799500.0,7075.705,2.5045016,0.7944751,2.7632577,0.34072948,-1.0373268,5749.25,66,513
10.274,-3795239.0,-3799500.0,7106.465,2.5029755,0.7944751,2.7632577,0.34072948,-0.95702,4261.0,66,513
10.275,-3797471.2,-3799500.0,7089.6216,2.5008392,0.7944751,2.7632577,0.34072948,-0.8777125,2028.75,66,513
10.276,-3794287.8,-3799500.0,7093.7676,2.502823,0.7944751,2.7632577,0.34072948,-1.1559551,5212.25,66,513
10.277,-3794643.0,-3799500.0,7096.724,2.5032809,0.7944751,2.7632577,0.34072948,-0.79773873,4857.0,66,513
10.278,-3793900.2,-3799500.0,7089.959,2.4813075,0.7944751,2.7632577,0.34072948,-0.9980062,5599.75,66,513
10.279,-3795545.2,-3799500.0,7095.5674,2.5247962,0.7944751,2.7632577,0.34072948,-0.919365,3954.75,66,513
10.28,-3794014.8,-3799500.0,7077.0405,2.5211341,0.7944751,2.7632577,0.34072948,-0.80007064,5485.25,66,513
10.281,-3794528.2,-3799500.0,7077.3096,2.5222023,0.7944751,2.7632577,0.34072948,-1.276915,4971.75,66,513
10.282,-3794967.2,-3799500.0,7090.207,2.529069,0.7944751,2.7632577,0.34072948,-1.2372613,4532.75,66,514
10.283,-3795200.5,-3799500.0,7110.264,2.5345623,0.79058987,2.764687,0.33789873,-1.3155694,4299.5,66,514
10.284,-3795982.0,-3799500.0,7089.0405,2.5328836,0.79058987,2.764687,0.33789873,-0.71809816,3518.0,66,514
10.285,-3797702.0,-3799500.0,7082.9624,2.529832,0.79058987,2.764687,0.33789873,-0.35954875,1798.0,66,514
10.286,-3796766.2,-3799500.0,7111.247,2.531663,0.79058987,2.764687,0.33789873,-1.8733869,2733.75,66,514
10.287,-3798116.5,-3799500.0,7105.4917,2.5293741,0.79058987,2.764687,0.33789873,-0.71843123,1383.5,66,514
10.288,-3796764.8,-3799500.0,7130.589,2.5284586,0.79058987,2.764687,0.33789873,-1.7947457,2735.25,66,514
10.289,-3798059.8,-3799500.0,7124.1445,2.5305948,0.79058987,2.764687,0.33789873,-0.24158686,1440.25,66,514
10.29,-3795855.0,-3799500.0,7103.3423,2.5325785,0.79058987,2.764687,0.33789873,-1.6357975,3645.0,66,514
10.291,-3796068.2,-3799500.0,7084.71,2.5273902,0.79058987,2.764687,0.33789873,-1.1969413,3431.75,66,514
10.292,-3797381.0,-3799500.0,7105.0337,2.5576036,0.79058987,2.764687,0.33789873,0.43585813,2119.0,66,514
10.293,-3795592.5,-3799500.0,7106.731,2.5460067,0.79058987,2.764687,0.33789873,-0.8377256,3907.5,66,514
10.294,-3797105.5,-3799500.0,7120.616,2.5595875,0.79058987,2.764687,0.33789873,-0.798405,2394.5,66,514
10.295,-3800077.8,-3799500.0,7102.3066,2.5437179,0.79058987,2.764687,0.33789873,3.2655988,-577.75,66,514
10.296,-3814454.2,-3799500.0,7100.4316,2.5395977,0.79058987,2.764687,0.33789873,6.341257,-14954.25,66,514
10.297,-3803159.2,-3799500.0,7169.9688,2.516251,0.76801926,2.7568521,0.3358728,0.44285375,-3659.25,66,514
10.298,-3798907.2,-3799500.0,7212.2383,2.501297,0.76801926,2.7568521,0.3358728,-0.15261874,592.75,66,514
10.299,-3799196.2,-3799500.0,7134.9736,2.4968717,0.76801926,2.7568521,0.3358728,-0.51350003,303.75,66,514
10.3,-3809759.2,-3799500.0,7125.594,2.4794762,0.76801926,2.7568521,0.3358728,3.714782,-10259.25,66,514
10.301,-3806580.8,-3799500.0,7087.148,2.4777977,0.76801926,2.7568521,0.3358728,2.1972792,-7080.75,66,514
10.302,-3800786.5,-3799500.0,7156.407,2.4617755,0.76801926,2.7568521,0.3358728,1.040325,-1286.5,66,515
10.303,-3796681.0,-3799500.0,7110.693,2.4953458,0.76801926,2.7568521,0.3358728,-0.51016873,2819.0,66,515
10.304,-3797879.2,-3799500.0,7201.897,2.4932096,0.76801926,2.7568521,0.3358728,-0.712435,1620.75,66,515
10.305,-3800592.5,-3799500.0,7123.6626,2.47734,0.76801926,2.7568521,0.3358728,-0.3932062,-1092.5,66,515
10.306,-3800128.0,-3799500.0,7138.2236,2.4916837,0.76801926,2.7568521,0.3358728,-0.9923431,-628.0,66,515
10.307,-3798831.5,-3799500.0,7194.532,2.4877162,0.76801926,2.7568521,0.3358728,-1.9486969,668.5,66,515
10.308,-3799965.2,-3799500.0,7242.815,2.4877164,0.76801926,2.7568521,0.3358728,-0.23525752,-465.25,66,515
10.309,-3798960.2,-3799500.0,7181.9253,2.4846644,0.76801926,2.7568521,0.3358728,-0.39587125,539.75,66,515
10.31,-3797225.8,-3799500.0,7055.7505,2.4845119,0.76801926,2.7568521,0.3358728,-1.23393,2274.25,66,515
10.311,-3797603.5,-3799500.0,7199.1353,2.4811547,0.7952772,2.770691,0.34140354,-1.2739168,1896.5,66,515
10.312,-3796458.2,-3799500.0,7163.564,2.4787133,0.7952772,2.770691,0.34140354,-1.4345306,3041.75,66,515
10.313,-3794966.5,-3799500.0,7163.8115,2.506943,0.7952772,2.770691,0.34140354,-1.3955431,4533.5,66,515
10.314,-3799445.0,-3799500.0,7057.252,2.4854274,0.7952772,2.770691,0.34140354,-0.71743184,55.0,66,515
10.315,-3799620.0,-3799500.0,7149.2295,2.5156407,0.7952772,2.770691,0.34140354,-1.4358631,-120.0,66,515
10.316,-3800311.2,-3799500.0,7169.906,2.5101476,0.7952772,2.770691,0.34140354,-1.1969413,-811.25,66,515
10.317,-3803073.0,-3799500.0,7210.472,2.5101473,0.7952772,2.770691,0.34140354,-0.5208287,-3573.0,66,515
10.318,-3801709.8,-3799500.0,7181.614,2.5037384,0.7952772,2.770691,0.34140354,-1.1183,-2209.75,66,515
10.319,-3802569.8,-3799500.0,7172.3687,2.5064852,0.7952772,2.770691,0.34140354,-1.1969413,-3069.75,66,515
10.32,-3801380.0,-3799500.0,7220.065,2.5127416,0.7952772,2.770691,0.34140354,-1.0389925,-1880.0,66,515
10.321,-3801585.0,-3799500.0,7136.385,2.513352,0.7952772,2.770691,0.34140354,-0.16294566,-2085.0,66,515
10.322,-3804341.5,-3799500.0,7188.718,2.5040438,0.7952772,2.770691,0.34140354,2.349898,-4841.5,66,516
10.323,-3818292.0,-3799500.0,7069.5537,2.499771,0.7952772,2.770691,0.34140354,5.6228256,-18792.0,66,516
10.324,-3811148.5,-3799500.0,7204.6313,2.4939725,0.7952772,2.770691,0.34140354,3.190955,-11648.5,66,516
10.325,-3800064.0,-3799500.0,7116.6895,2.4744408,0.77591467,2.762849,0.33966717,-0.4718475,-564.0,66,516
10.326,-3800152.2,-3799500.0,7214.7515,2.4797816,0.77591467,2.762849,0.33966717,-0.3538856,-652.25,66,516
10.327,-3802591.8,-3799500.0,7096.8213,2.4788659,0.77591467,2.762849,0.33966717,-0.27424502,-3091.75,66,516
10.328,-3801110.0,-3799500.0,7138.6055,2.481155,0.77591467,2.762849,0.33966717,-0.75442064,-1610.0,66,516
10.329,-3800489.2,-3799500.0,7124.648,2.4686422,0.77591467,2.762849,0.33966717,-0.79507375,-989.25,66,516
10.33,-3804679.2,-3799500.0,7013.971,2.4849696,0.77591467,2.762849,0.33966717,0.96068436,-5179.25,66,516
10.331,-3817170.5,-3799500.0,7101.9766,2.4736779,0.77591467,2.762849,0.33966717,4.70446,-17670.5,66,516
10.332,-3810510.2,-3799500.0,7018.0454,2.472457,0.77591467,2.762849,0.33966717,1.4348637,-11010.25,66,516
10.333,-3800417.0,-3799500.0,7151.258,2.4678793,0.77591467,2.762849,0.33966717,-1.9466982,-917.0,66,516
10.334,-3801615.5,-3799500.0,7109.371,2.4622333,0.77591467,2.762849,0.33966717,-0.5951394,-2115.5,66,516
10.335,-3804066.8,-3799500.0,7166.2246,2.4588764,0.77591467,2.762849,0.33966717,-0.4351919,-4566.75,66,516
10.336,-3802262.8,-3799500.0,7017.156,2.4483473,0.77591467,2.762849,0.33966717,-0.6361256,-2762.75,66,516
10.337,-3804275.5,-3799500.0,7154.131,2.4445326,0.77591467,2.762849,0.33966717,-0.47751063,-4775.5,66,516
10.338,-3803284.5,-3799500.0,7157.8076,2.4365978,0.79083556,2.7739463,0.34311083,-0.8370594,-3784.5,66,516
