distances,distance_mean,minor_events,ECEcore,ECEcore_mean,ECEcore_dx1,ECEcore_dx2,ZMAG,ZMAG_mean,LI,LI_mean,IPLA,fft_low,shot,label,window,IPLA_dx1,IPLA_dx2,IPLA_dx3,IPLA_ddx,IPLA_1,IPLA_2,IPLA_3,IPLA_4,IPLA_mean,time_window,Vloop_1,Vloop_2,Vloop_3,Vloop_4
"[-24141.   -23869.25 -27093.75 -28974.   -29934.25 -22086.   -19169.25
 -23009.25 -26931.25 -25272.25 -23024.5  -19187.25 -13216.25 -18817.
 -25560.  ]",-23352.35,0.0,"[4750.024  4733.4526 4736.8535 4738.242  4735.2734 4712.1187 4723.687
 4697.5503 4711.284  4693.6807 4694.8926 4672.3813 4656.597  4675.6455
 4664.211 ]",2154.6316,19.04834,-11.43457,"[0.33544534 0.33544534 0.33544534 0.33544534 0.33544534 0.33544534
 0.33544534 0.33544534 0.33544534 0.33544534 0.33544534 0.33544534
 0.34099865 0.34099865 0.34099865]",0.26167732,"[0.92055553 0.92055553 0.92055553 0.92055553 0.92055553 0.92055553
 0.92055553 0.92055553 0.92055553 0.92055553 0.92055553 0.92055553
 0.9257363  0.9257363  0.9257363 ]",1.1225387,"[2476359.  2476630.8 2473406.2 2471526.  2470565.8 2478414.  2481330.8
 2477490.8 2473568.8 2475227.8 2477475.5 2481312.8 2487283.8 2481683.
 2474940. ]",37157214.75,97475,0,567,5971.0,-5600.75,-6743.0,-1142.25,2474940.0,2481330.8,2477490.8,2478414.0,2477147.8,9.388,-1.7594224,-0.3078985611597697,0.36904579401016235,-1.1946094
"[-27792.5  -30258.   -33063.75 -31815.5  -31758.25 -31010.25 -31181.75
 -29614.25 -27771.25 -27949.75 -27631.25 -26909.   -27705.25 -28474.25
 -30094.5 ]",-29535.3,0.0,"[4654.418  4663.14   4704.4595 4706.371  4691.275  4700.6255 4699.34
 4697.4663 4697.1753 4693.6113 4699.225  4686.369  4685.3804 4700.399
 4696.3267]",2159.0984,15.018555,-4.0722656,"[0.34566453 0.34566453 0.34566453 0.34566453 0.34224793 0.34224793
 0.34224793 0.34224793 0.34224793 0.34224793 0.34224793 0.34224793
 0.34224793 0.34224793 0.34224793]",0.2618208,"[0.9428801 0.9428801 0.9428801 0.9428801 0.9290302 0.9290302 0.9290302
 0.9290302 0.9290302 0.9290302 0.9290302 0.9290302 0.9290302 0.9290302
 0.9290302]",1.1222045,"[2472707.5 2470242.  2467436.2 2468684.5 2468741.8 2469489.8 2469318.2
 2470885.8 2472728.8 2472550.2 2472868.8 2473591.  2472794.8 2472025.8
 2470405.5]",37064470.5,97475,0,568,-796.25,-769.0,-1620.25,-851.25,2470405.5,2469318.2,2470885.8,2469489.8,2470964.5,9.561,-0.9163669,-0.3193397919336955,-0.2782425284385681,-1.4741844
"[-29649.   -26374.75 -23814.75 -28926.   -29420.   -31449.   -26172.
 -19473.75 -25333.5  -31885.75 -31819.25 -30982.   -31214.75 -29948.25
 -30229.5 ]",-28446.15,0.0,"[5031.5674 5017.957  5017.2173 5010.524  5021.3    5034.537  5042.6006
 5030.871  5023.181  5039.025  5053.566  5035.301  5033.48   5032.3296
 5027.251 ]",2164.144,-1.1503906,-5.0786133,"[0.3283697  0.3283697  0.3283697  0.3283697  0.3283697  0.3283697
 0.3283697  0.3283697  0.32975614 0.32975614 0.32975614 0.32975614
 0.32975614 0.32975614 0.32975614]",0.2619389,"[0.9290621 0.9290621 0.9290621 0.9290621 0.9290621 0.9290621 0.9290621
 0.9290621 0.915574  0.915574  0.915574  0.915574  0.915574  0.915574
 0.915574 ]",1.121854,"[2470851.  2474125.2 2476685.2 2471574.  2471080.  2469051.  2474328.
 2481026.2 2475166.5 2468614.2 2468680.8 2469518.  2469285.2 2470551.8
 2470270.5]",37080807.75,97475,0,569,-232.75,1266.5,-281.25,-1547.75,2470270.5,2474328.0,2481026.2,2469051.0,2472053.8,10.22,-1.1942762,-0.9562427202860514,0.9965071678161621,-0.35821623
"[15143.   17251.5  16970.25 17524.25 20334.75 21250.5  24714.5  34034.5
 24024.5  20821.   21195.25 21943.5  21579.   23534.   23588.25]",21593.916666666668,0.0,"[4183.5684 4187.9805 4194.977  4158.6836 4168.0996 4191.9863 4200.624
 4152.1045 4178.621  4174.0254 4159.848  4171.6094 4180.268  4166.0674
 4170.6562]",2167.6733,-14.200684,4.588867,"[0.31451094 0.31451094 0.31451094 0.31451094 0.31451094 0.31451094
 0.31451094 0.31451094 0.31451094 0.31451094 0.31451094 0.31451094
 0.31167722 0.31167722 0.31167722]",0.2620301,"[0.9114646  0.9114646  0.9114646  0.9114646  0.9114646  0.9114646
 0.9114646  0.9114646  0.9114646  0.9114646  0.9114646  0.9114646
 0.89876014 0.89876014 0.89876014]",1.1214805,"[2515643.  2517751.5 2517470.2 2518024.2 2520834.8 2521750.5 2525214.5
 2534534.5 2524524.5 2521321.  2521695.2 2522443.5 2522079.  2524034.
 2524088.2]",37831408.75,97475,0,570,-364.5,1955.0,54.25,-1900.75,2524088.2,2525214.5,2534534.5,2521750.5,2522093.8,11.196,-0.8373925,-0.9296958446502686,1.0367438793182373,-0.75475377
"[-52404.5  -43905.5  -46097.25 -47600.75 -51991.   -51313.5  -54214.75
 -54975.75 -55845.75 -55820.75 -55167.   -56086.5  -54208.25 -54350.
 -52336.25]",-52421.166666666664,0.0,"[4343.924  4340.2246 4342.548  4349.48   4359.064  4346.8926 4341.596
 4360.1753 4339.32   4362.414  4344.7817 4360.472  4349.7954 4370.3457
 4357.2344]",2171.4976,20.550293,-13.111328,"[0.32457584 0.32756165 0.32756165 0.32756165 0.32756165 0.32756165
 0.32756165 0.32756165 0.32756165 0.32756165 0.32756165 0.32756165
 0.32756165 0.32756165 0.32756165]",0.26214454,"[0.9730907 0.9566432 0.9566432 0.9566432 0.9566432 0.9566432 0.9566432
 0.9566432 0.9566432 0.9566432 0.9566432 0.9566432 0.9566432 0.9566432
 0.9566432]",1.1211936,"[2448095.5 2456594.5 2454402.8 2452899.2 2448509.  2449186.5 2446285.2
 2445524.2 2444654.2 2444679.2 2445333.  2444413.5 2446291.8 2446150.
 2448163.8]",36721182.5,97475,0,571,1878.25,-141.75,2013.75,2155.5,2448163.8,2446285.2,2445524.2,2449186.5,2448079.0,12.283,-1.3938775,-1.3796601295471191,-1.2331805229187012,1.5908138
"[-21049.5  -21707.75 -21859.5  -21833.25 -22784.75 -22705.25 -21738.75
 -20944.75 -20681.   -19453.25 -20353.5  -20233.   -20785.75 -22736.25
 -22550.  ]",-21427.75,0.0,"[ 839.69604  847.1684   852.29266  863.0895   866.7544   881.72876
  895.44916  908.4436   943.102   1111.203   1026.7234   968.5604
  952.5485   950.0733   967.3526 ]",2169.318,-2.4752197,17.279297,"[0.3400428 0.3400428 0.3400428 0.3400428 0.3362332 0.3362332 0.3362332
 0.3362332 0.3362332 0.3362332 0.3362332 0.3362332 0.3362332 0.3362332
 0.3362332]",0.26227584,"[1.1576163 1.1576163 1.1576163 1.1576163 1.165926  1.165926  1.165926
 1.165926  1.165926  1.165926  1.165926  1.165926  1.165926  1.165926
 1.165926 ]",1.121268,"[2274935.5 2274277.2 2274125.5 2273541.2 2272589.8 2272669.2 2273635.8
 2274429.8 2274083.  2275310.8 2274410.5 2273920.5 2273367.8 2271417.2
 2271603.5]",34104317.25,97475,0,572,-552.75,-1950.5,186.25,2136.75,2271603.5,2273635.8,2274429.8,2272669.2,2273621.0,13.881,-0.5574844,-0.5859189828236898,-0.7083512544631958,-0.8363931
"[-28380. -28380. -28380. -28380. -28380. -28380. -28380. -28380. -33263.
 -33263. -33263. -33263. -33263. -33263. -33263.]",-30658.733333333334,0.0,"[5310.3687 5293.248  5299.5566 5316.049  5288.828  5296.501  5303.0493
 5318.2764 5302.6465 5291.2046 5287.6416 5307.7734 5312.6587 5292.7646
 5323.736 ]",2174.787,-19.894043,30.971191,"[0.33951044 0.33951044 0.33951044 0.33951044 0.33951044 0.33951044
 0.33951044 0.33951044 0.33951044 0.33951044 0.33951044 0.33951044
 0.33951044 0.33951044 0.33951044]",0.26241064,"[0.93902147 0.93902147 0.93902147 0.93902147 0.93902147 0.93902147
 0.93902147 0.93902147 0.93902147 0.93902147 0.93902147 0.93902147
 0.93902147 0.93902147 0.93902147]",1.1209499,"[2472120. 2472120. 2472120. 2472120. 2472120. 2472120. 2472120. 2472120.
 2467237. 2467237. 2467237. 2467237. 2467237. 2467237. 2467237.]",37047619.0,97476,0,573,0.0,0.0,0.0,0.0,2467237.0,2472120.0,2472120.0,2472120.0,2469840.8,9.116,-1.6771169,-0.069976011912028,-1.2872447967529297,1.5088413
"[-16172. -30211. -30211. -30211. -30211. -30211. -30211. -30211. -30211.
 -30211. -30211. -30211. -30211. -30211. -30211.]",-29275.066666666666,0.0,"[5133.8945 5138.356  5156.9194 5173.7705 5142.292  5127.148  5119.774
 5150.3467 5149.444  5130.247  5118.632  5113.7314 5120.881  5117.754
 5118.083 ]",2179.9426,-3.1269531,0.32910156,"[0.3326113 0.3326113 0.3326113 0.3326113 0.3326113 0.3326113 0.3326113
 0.3326113 0.3326113 0.3326113 0.3326113 0.3326113 0.3326113 0.3326113
 0.3326113]",0.26253292,"[0.91804284 0.91804284 0.91804284 0.91804284 0.91804284 0.91804284
 0.91804284 0.91804284 0.91804284 0.91804284 0.91804284 0.91804284
 0.91804284 0.91804284 0.91804284]",1.1205965,"[2484328. 2470289. 2470289. 2470289. 2470289. 2470289. 2470289. 2470289.
 2470289. 2470289. 2470289. 2470289. 2470289. 2470289. 2470289.]",37068374.0,97476,0,574,0.0,0.0,0.0,0.0,2470289.0,2470289.0,2470289.0,2470289.0,2471224.5,10.034,-2.0689907,-1.829180399576823,0.39020514488220215,-2.1482983
"[168986.875 168986.875 168986.875 168986.875 170398.75  170398.75
 170398.75  167957.125 167957.125 169368.875 169368.875 169368.875
 170742.5   170742.5   170742.5  ]",169559.475,0.0,"[4518.6987 4547.8657 4563.081  4597.832  4632.28   4633.7656 4653.534
 4676.044  4696.9536 4718.587  4744.7227 4761.859  4783.603  4812.407
 4834.238 ]",2184.2878,28.8042,21.830566,"[0.26838753 0.26838753 0.26838753 0.26838753 0.26838753 0.26838753
 0.26838753 0.26838753 0.26838753 0.26838753 0.26838753 0.26838753
 0.26838753 0.26838753 0.26838753]",0.2625431,"[1.3358988 1.3358988 1.3358988 1.3358988 1.3358988 1.3358988 1.3358988
 1.3358988 1.3358988 1.3358988 1.3358988 1.3358988 1.3358988 1.3358988
 1.3358988]",1.1209708,"[1800680.1 1800680.1 1800680.1 1800680.1 1800680.1 1800680.1 1800680.1
 1798238.5 1798238.5 1798238.5 1798238.5 1798238.5 1798238.5 1798238.5
 1798238.5]",26990668.875,97476,0,575,0.0,0.0,0.0,0.0,1798238.5,1800680.1,1798238.5,1800680.1,1799377.8,13.892,-0.07964063,0.6916623115539551,0.45751720666885376,0.47451252
"[227348.875 227348.875 227348.875 228722.5   223839.375 223839.375
 225251.125 225251.125 225251.125 225251.125 225251.125 226662.875
 226662.875 226662.875 228036.5  ]",226181.90833333333,0.0,"[4722.9272 4744.715  4741.783  4751.104  4765.175  4778.4824 4782.491
 4786.7896 4797.737  4812.263  4806.5957 4818.673  4844.9355 4845.262
 4865.0225]",2188.8132,0.32666016,19.760254,"[0.25077417 0.25077417 0.25077417 0.25077417 0.25077417 0.25077417
 0.25077417 0.25077417 0.25077417 0.25077417 0.25077417 0.25077417
 0.25077417 0.25077417 0.25077417]",0.26252267,"[1.3697622 1.3697622 1.3697622 1.3697622 1.3697622 1.3697622 1.3697622
 1.3697622 1.3697622 1.3697622 1.3697622 1.3697622 1.3697622 1.3697622
 1.3697622]",1.1214027,"[1656015.2 1656015.2 1656015.2 1656015.2 1651132.1 1651132.1 1651132.1
 1651132.1 1651132.1 1651132.1 1651132.1 1651132.1 1651132.1 1651132.1
 1651132.1]",24786514.375,97476,0,576,0.0,0.0,0.0,0.0,1651132.1,1651132.1,1651132.1,1651132.1,1652434.2,14.474,1.394877,0.8884874979654948,0.16802875697612762,0.63645875
"[221607.125 221607.125 219776.    219776.    219776.    220462.75
 220462.75  220462.75  221111.375 221111.375 221111.375 221111.375
 221111.375 221760.125 221760.125]",220867.175,0.0,"[2358.2754 2367.8838 2381.6206 2346.685  2346.4836 2358.2305 2366.149
 2371.0815 2374.1606 2340.6716 2348.609  2359.8076 2363.835  2372.1138
 2333.1462]",2189.1084,8.278809,-38.96753,"[0.2507961 0.2507961 0.2507961 0.2507961 0.2507961 0.2507961 0.2507961
 0.2507961 0.2507961 0.2507961 0.2507961 0.2507961 0.2507961 0.2507961
 0.2507961]",0.26250234,"[1.4863323 1.4863323 1.4863323 1.4863323 1.4863323 1.4863323 1.4863323
 1.4863323 1.4863323 1.4863323 1.4863323 1.4863323 1.4863323 1.4863323
 1.4863323]",1.1220354,"[1272684.  1272684.  1270852.9 1270852.9 1270852.9 1270852.9 1270852.9
 1270852.9 1270852.9 1270852.9 1270852.9 1270852.9 1270852.9 1270852.9
 1270852.9]",19066455.375,97476,0,577,0.0,0.0,0.0,0.0,1270852.9,1270852.9,1270852.9,1270852.9,1271097.1,16.132,0.07864125,-0.35954876740773517,0.4280267357826233,2.3502312
"[ 6923.    9488.75 12611.25 11335.25 12988.5  13271.25 12103.   10917.
 12658.75 11456.25 10488.25  9905.25  7423.25  8986.    9000.5 ]",10637.083333333334,0.0,"[6393.9062 6367.9736 6391.484  6382.448  6408.6475 6389.746  6380.3086
 6400.538  6406.9937 6377.1235 6404.0967 6393.1304 6394.404  6402.4697
 6396.1494]",2196.381,8.065918,-6.3203125,"[0.335358  0.335358  0.335358  0.335358  0.335358  0.335358  0.335358
 0.335358  0.335358  0.335358  0.335358  0.335358  0.335358  0.3387859
 0.3387859]",0.26262918,"[0.73725843 0.73725843 0.73725843 0.73725843 0.73725843 0.73725843
 0.73725843 0.73725843 0.73725843 0.73725843 0.73725843 0.73725843
 0.73725843 0.7376589  0.7376589 ]",1.1213697,"[3506423.  3508988.8 3512111.2 3510835.2 3512488.5 3512771.2 3511603.
 3510417.  3512158.8 3510956.2 3509988.2 3509405.2 3506923.2 3508486.
 3508500.5]",52652056.25,97477,0,578,-2482.0,1562.75,14.5,-1548.25,3508500.5,3511603.0,3510417.0,3512771.2,3510136.8,8.6,0.32089436,0.24258623520533243,0.7006031274795532,0.8397244
"[-109395.    -109391.    -110956.5   -109263.125 -108861.75  -109062.125
 -110949.5   -109696.5   -108852.5   -110685.875 -111180.875 -110099.125
 -110078.    -110501.875 -108948.75 ]",-109861.5,0.0,"[1996.9746 1990.9541 1998.5399 2000.0646 2000.0646 2009.1434 2015.2266
 2006.8717 2009.018  2033.6353 2035.8313 2035.8313 2005.9358 2005.4486
 2021.6737]",2196.061,-0.48718262,16.225098,"[0.30333185 0.30333185 0.30333185 0.30333185 0.30333185 0.30333185
 0.30333185 0.30333185 0.30333185 0.30333185 0.30496708 0.30496708
 0.30496708 0.30496708 0.30496708]",0.26270044,"[0.9575431 0.9575431 0.9575431 0.9575431 0.9575431 0.9575431 0.9575431
 0.9575431 0.9575431 0.9575431 0.9564412 0.9564412 0.9564412 0.9564412
 0.9564412]",1.1210861,"[1953114.9 1954721.5 1953156.  1954849.4 1955250.8 1955050.4 1953163.
 1954416.  1955260.  1955029.1 1954534.1 1955615.9 1955637.  1955213.1
 1956766.2]",29321777.375,97478,0,579,21.125,-423.875,1553.125,1977.0,1956766.2,1953163.0,1954416.0,1955050.4,1954785.4,5.319,-1.2315981,-1.2991312344868977,-1.6535422801971436,-1.8743863
"[-14156.5  -13348.   -13085.75  -7443.   -18597.5  -23203.25 -19335.75
 -10980.5  -19797.   -22128.   -20443.5  -19372.   -16188.5  -15765.5
  -9152.25]",-16199.8,0.0,"[5460.847  5435.539  5441.4736 5443.6577 5458.0156 5452.6846 5443.2173
 5415.4873 5443.606  5457.8438 5463.6206 5437.7637 5439.2524 5454.5747
 5428.5986]",2201.6628,15.322266,-25.976074,"[0.3353971  0.3353971  0.3353971  0.3353971  0.3353971  0.3353971
 0.3353971  0.33364093 0.33364093 0.33364093 0.33364093 0.33364093
 0.33364093 0.33364093 0.33364093]",0.26282415,"[0.94471884 0.94471884 0.94471884 0.94471884 0.94471884 0.94471884
 0.94471884 0.9250304  0.9250304  0.9250304  0.9250304  0.9250304
 0.9250304  0.9250304  0.9250304 ]",1.120764,"[2486343.5 2487152.  2487414.2 2493057.  2481902.5 2477296.8 2481164.2
 2489519.5 2480703.  2478372.  2480056.5 2481128.  2484311.5 2484734.5
 2491347.8]",37264503.0,97478,0,580,3183.5,423.0,6613.25,6190.25,2491347.8,2481164.2,2489519.5,2477296.8,2484300.2,8.689,3.390223,-0.598803718884786,0.5148324370384216,-0.03965375
"[-24994.75 -23688.25 -17043.25 -18785.5  -19383.5  -26786.5  -28789.25
 -26053.75 -24320.75 -25341.   -26090.25 -24828.25 -14920.75 -13001.75
 -15711.  ]",-21982.566666666666,0.0,"[4741.8784 4766.2754 4739.389  4725.1353 4728.3506 4733.2524 4737.7593
 4711.4644 4729.606  4718.2407 4719.2637 4698.902  4693.9624 4675.0776
 4688.2954]",2205.998,-18.884766,13.217773,"[0.327749 0.327749 0.327749 0.327749 0.327749 0.327749 0.327749 0.327749
 0.327749 0.327749 0.327749 0.327749 0.327749 0.327749 0.327749]",0.2629359,"[0.90340567 0.90340567 0.90340567 0.90340567 0.90340567 0.90340567
 0.90340567 0.90340567 0.90340567 0.90340567 0.90340567 0.90340567
 0.90340567 0.90340567 0.90340567]",1.1203898,"[2475505.2 2476811.8 2483456.8 2481714.5 2481116.5 2473713.5 2471710.8
 2474446.2 2476179.2 2475159.  2474409.8 2475671.8 2485579.2 2487498.2
 2484789. ]",37177761.5,97478,0,581,9907.5,1919.0,-2709.25,-4628.25,2484789.0,2471710.8,2474446.2,2473713.5,2478517.5,10.744,2.072322,0.2291462024052938,-1.6906143426895142,2.7141106
"[-23374.25 -24612.   -25285.25 -18528.   -12748.   -14222.   -14458.75
 -11926.75 -12294.    -8384.75 -10563.5  -15841.75 -19324.   -20362.25
 -21558.75]",-16898.933333333334,0.0,"[4194.8906 4221.965  4236.074  4244.0425 4243.0103 4232.5225 4229.161
 4222.791  4240.47   4233.1187 4231.4097 4243.2397 4242.629  4248.8896
 4259.2236]",2209.4841,6.260742,10.333984,"[0.3324395 0.3324395 0.3324395 0.3324395 0.3324395 0.3324395 0.3324395
 0.3324395 0.3324395 0.3324395 0.3324395 0.3324395 0.3324395 0.3324395
 0.3324395]",0.26305532,"[0.95146245 0.95146245 0.95146245 0.95146245 0.95146245 0.95146245
 0.95146245 0.95146245 0.95146245 0.95146245 0.95146245 0.95146245
 0.95146245 0.95146245 0.95146245]",1.1200995,"[2466060.5 2464517.5 2463539.  2470296.2 2475771.  2474297.  2474060.2
 2476287.  2475614.5 2479523.8 2477001.8 2471723.5 2468241.2 2466897.8
 2465701.2]",37069532.25,97478,0,582,-3482.25,-1343.5,-1196.5,147.0,2465701.2,2474060.2,2476287.0,2474297.0,2471302.2,12.624,-1.8290694,-1.4961784680684407,-0.41544824838638306,-1.4302001
"[-121455.28125 -124557.09375 -123297.65625 -123646.5625  -121536.03125
 -122805.9375  -123210.4375  -122791.6875  -121000.15625 -122576.6875
 -120910.8125  -118942.75    -118741.      -117973.375   -119886.28125]",-121555.45,0.0,"[445.2572 445.2572 445.2572 445.2572 445.2572 445.2572 445.2572 445.2572
 445.2572 445.2572 445.2572 445.2572 445.2572 445.2572 445.2572]",2206.4578,0.0,0.0,"[0.31057656 0.31057656 0.31057656 0.31057656 0.31057656 0.31057656
 0.31057656 0.31057656 0.31057656 0.31057656 0.31057656 0.31057656
 0.31057656 0.31057656 0.31057656]",0.26313683,"[1.3844193 1.3844193 1.3844193 1.3844193 1.3844193 1.3844193 1.3844193
 1.3844193 1.3844193 1.3844193 1.3844193 1.3844193 1.3844193 1.3844193
 1.3844193]",1.1205529,"[341946.53 338844.72 339646.28 339297.38 341407.9  340138.   339733.5
 339732.53 341524.06 339947.53 341155.53 343123.6  343325.34 344092.97
 342180.06]",5116095.9375,97478,0,583,201.75,767.625,-1912.9062,-2680.5312,342180.06,339733.5,339732.53,340138.0,341073.03,21.874,-1.8343993,-1.7539814313252766,-2.588486671447754,-2.5118444
"[-139695.5  -139695.5  -139695.5  -139695.5  -139695.5  -139695.5
 -142808.5  -134262.75 -134262.75 -134262.75 -134262.75 -134262.75
 -134262.75 -134262.75 -137375.75]",-137213.1,0.0,"[2108.1304 2117.3442 2134.2327 2149.0396 2132.883  2120.7998 2164.691
 2140.3826 2166.162  2131.8386 2165.8286 2167.9424 2161.603  2163.5583
 2180.381 ]",2206.3562,1.9553223,16.822754,"[0.3224855 0.3224855 0.3224855 0.3224855 0.3224855 0.3224855 0.3224855
 0.3224855 0.3224855 0.3224855 0.3224855 0.3224855 0.3224855 0.3224855
 0.3224855]",0.26323846,"[0.87522966 0.87522966 0.87522966 0.87522966 0.87522966 0.87522966
 0.87522966 0.87522966 0.87522966 0.87522966 0.87522966 0.87522966
 0.87522966 0.87522966 0.87522966]",1.1201328,"[2557576.  2557576.  2557576.  2557576.  2557576.  2557576.  2557576.
 2566121.8 2566121.8 2566121.8 2566121.8 2566121.8 2566121.8 2566121.8
 2566121.8]",38432006.0,97803,0,584,0.0,0.0,0.0,0.0,2566121.8,2557576.0,2566121.8,2557576.0,2562133.5,6.771,-0.954355,-2.6951185862223306,-2.5699925422668457,-2.3089118
"[-147799.5  -147799.5  -147799.5  -148577.75 -148577.75 -149356.
 -150134.25 -148303.   -149081.25 -149081.25 -149081.25 -149813.5
 -150591.75 -150591.75 -151370.  ]",-149197.2,0.0,"[1861.2717 1883.1798 1882.1886 1880.826  1884.6991 1886.5588 1885.9689
 1888.6097 1892.895  1889.3517 1900.2158 1911.1729 1905.8734 1900.1177
 1922.0648]",2205.818,-5.7557373,21.947144,"[0.32453063 0.32453063 0.32453063 0.32453063 0.32453063 0.32453063
 0.32453063 0.32335982 0.32335982 0.32335982 0.32335982 0.32335982
 0.32335982 0.32335982 0.32335982]",0.26334214,"[0.87723047 0.87723047 0.87723047 0.87723047 0.87723047 0.87723047
 0.87723047 0.8786397  0.8786397  0.8786397  0.8786397  0.8786397
 0.8786397  0.8786397  0.8786397 ]",1.1197189,"[2844464.  2844464.  2844464.  2844464.  2844464.  2844464.  2844464.
 2846295.2 2846295.2 2846295.2 2846295.2 2846295.2 2846295.2 2846295.2
 2846295.2]",42681610.0,97803,0,585,0.0,0.0,0.0,0.0,2846295.2,2844464.0,2846295.2,2844464.0,2845441.0,7.53,-2.7484343,-2.084651470184326,-2.490185260772705,-2.2319362
"[303536.125  303536.125  303536.125  303536.125  303536.125  304360.125
 304360.125  304360.125  305138.3125 305138.3125 305138.3125 305138.3125
 302254.0625 302254.0625 302254.0625]",303871.7625,0.0,"[1624.1525 1622.8036 1627.8978 1628.2827 1639.6963 1643.1835 1642.0526
 1651.715  1645.8884 1661.6372 1657.8799 1652.8196 1670.7311 1659.0714
 1670.3618]",2204.8638,-11.659668,11.290405,"[0.3101516  0.3101516  0.3101516  0.3101516  0.3101516  0.3101516
 0.3101516  0.3101516  0.3101516  0.3101516  0.3101516  0.3101516
 0.30959725 0.30959725 0.30959725]",0.26342183,"[1.4939144 1.4939144 1.4939144 1.4939144 1.4939144 1.4939144 1.4939144
 1.4939144 1.4939144 1.4939144 1.4939144 1.4939144 1.483339  1.483339
 1.483339 ]",1.1203538,"[1227514.5 1227514.5 1227514.5 1227514.5 1227514.5 1227514.5 1227514.5
 1227514.5 1227514.5 1227514.5 1227514.5 1227514.5 1223852.  1223852.
 1223852. ]",18401730.0,97803,0,586,-3662.5,0.0,0.0,0.0,1223852.0,1227514.5,1227514.5,1227514.5,1226781.9,17.488,0.19760251,0.5311595996220907,-0.466764360666275,0.319895
"[180689.25   180689.25   180689.25   180689.25   181101.25   181101.25
 181101.25   181101.25   181101.25   181513.25   181513.25   181513.25
 181925.25   181925.25   180704.4375]",181157.19583333333,0.0,"[1727.993  1726.901  1731.2325 1738.377  1728.3958 1735.5123 1746.594
 1764.8337 1755.502  1762.8271 1768.577  1762.512  1770.1848 1773.5736
 1774.8737]",2204.0908,3.388794,1.3000488,"[0.24978983 0.24978983 0.24978983 0.24978983 0.24978983 0.24978983
 0.24978983 0.24978983 0.24978983 0.24978983 0.24978983 0.24978983
 0.24978983 0.24978983 0.24978983]",0.26339862,"[1.5268865 1.5268865 1.5268865 1.5268865 1.5268865 1.5268865 1.5268865
 1.5268865 1.5268865 1.5268865 1.5268865 1.5268865 1.5268865 1.5268865
 1.5268865]",1.1210464,"[714778.44 714778.44 714778.44 714778.44 714778.44 714778.44 714778.44
 714778.44 714778.44 714778.44 714778.44 714778.44 714778.44 714778.44
 713557.6 ]",10720455.75,97803,0,587,0.0,0.0,-1220.8125,-1220.8125,713557.6,714778.44,714778.44,714778.44,714697.0,20.26,-0.23892188,0.05264959235986074,0.19618670642375946,-0.24192
"[182509.578125 182509.578125 182509.578125 182509.578125 182509.578125
 182509.578125 182509.578125 182509.578125 182509.578125 179457.578125
 179457.578125 179457.578125 179457.578125 179457.578125 179457.578125]",181288.778125,0.0,"[363.32852 363.32852 363.32852 363.32852 363.32852 363.32852 363.32852
 363.32852 363.32852 363.32852 363.32852 363.32852 363.32852 363.32852
 363.32852]",2200.9602,0.0,0.0,"[0.23466848 0.23466848 0.23466848 0.23466848 0.23466848 0.23466848
 0.23466848 0.23466848 0.23466848 0.23466848 0.23466848 0.23466848
 0.23466848 0.23466848 0.23466848]",0.2633498,"[1.577905 1.577905 1.577905 1.577905 1.577905 1.577905 1.577905 1.577905
 1.577905 1.577905 1.577905 1.577905 1.577905 1.577905 1.577905]",1.1218234,"[182509.61 182509.61 182509.61 182509.61 182509.61 182509.61 182509.61
 182509.61 182509.61 179457.61 179457.61 179457.61 179457.61 179457.61
 179457.61]",2719332.140625,97803,0,588,0.0,0.0,0.0,0.0,179457.61,182509.61,182509.61,182509.61,181288.78,23.55,-0.51916313,-0.39942455291748047,-0.5381571650505066,-0.27524439
"[-5701.5  -4397.75 -3917.5  -2779.5  -2477.5   6660.75   621.75 -1719.25
 -3731.75 -5961.5  -3236.   -2503.75 -2752.5  -3690.   -5267.  ]",-2723.5333333333333,0.0,"[7344.6167 7331.6597 7481.3394 7333.014  7397.408  7262.664  7446.5903
 7350.654  7328.1157 7387.6978 7444.9795 7437.9536 7378.001  7405.457
 7348.3345]",2209.7507,27.456055,-57.12256,"[0.34283787 0.34283787 0.34283787 0.34283787 0.34283787 0.34283787
 0.34283787 0.34283787 0.34283787 0.34283787 0.34283787 0.34283787
 0.34283787 0.34283787 0.3396465 ]",0.26348436,"[0.79837906 0.79837906 0.79837906 0.79837906 0.79837906 0.79837906
 0.79837906 0.79837906 0.79837906 0.79837906 0.79837906 0.79837906
 0.79837906 0.79837906 0.7976714 ]",1.1212741,"[3493798.5 3495102.2 3495582.5 3496720.5 3497022.5 3506160.8 3500121.8
 3497780.8 3495768.2 3493538.5 3496264.  3496996.2 3496747.5 3495810.
 3494233. ]",52451647.0,97806,0,589,-248.75,-937.5,-1577.0,-639.5,3494233.0,3500121.8,3497780.8,3506160.8,3496776.5,9.372,-0.7617494,-0.26846688985824585,0.7742474675178528,-0.481175
